"","Time","TimeMDT","TemperatureF","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Gust_SpeedMPH","PrecipitationIn","Events","Conditions","WindDirDegrees","DateUTC","TimeMST"
"14998",2014-02-28 19:53:00,NA,-0.9,-5.1,"83",30.06,1.5,"NW","12.7","-","0.01","Snow","Light Snow",310,"2014-03-01 02:53:00","7:53 PM"
"14999",2014-02-28 20:07:00,NA,-0.9,-6,"79",29.77,0.8,"NW","11.5","-","0","Snow","Light Snow",310,"2014-03-01 03:07:00","8:07 PM"
"15000",2014-02-28 20:16:00,NA,-0.9,-6,"79",29.78,1,"NNW","9.2","-","0","Snow","Light Snow",340,"2014-03-01 03:16:00","8:16 PM"
"15001",2014-02-28 20:20:00,NA,-0.9,-6,"79",29.78,0.8,"North","8.1","-","0","Snow","Light Snow",360,"2014-03-01 03:20:00","8:20 PM"
"15002",2014-02-28 20:26:00,NA,-2,-7.1,"79",29.78,1,"NW","12.7","-","0","Snow","Light Snow",320,"2014-03-01 03:26:00","8:26 PM"
"15003",2014-02-28 20:32:00,NA,-2,-7.1,"79",29.78,2,"NW","11.5","-","0","Snow","Light Snow",310,"2014-03-01 03:32:00","8:32 PM"
"15004",2014-02-28 20:36:00,NA,-2,-7.1,"79",29.78,3,"NW","10.4","-","0","Snow","Light Snow",310,"2014-03-01 03:36:00","8:36 PM"
"15005",2014-02-28 20:53:00,NA,-2,-7.1,"79",30.07,2.5,"WNW","8.1","-","0.01","Snow","Light Snow",300,"2014-03-01 03:53:00","8:53 PM"
"15006",2014-02-28 21:06:00,NA,-2,-8,"76",29.79,2,"WNW","9.2","-","0","Snow","Light Snow",300,"2014-03-01 04:06:00","9:06 PM"
"15007",2014-02-28 21:14:00,NA,-2,-8,"76",29.79,1.5,"NW","8.1","-","0","Snow","Light Snow",310,"2014-03-01 04:14:00","9:14 PM"
"15008",2014-02-28 21:29:00,NA,-2,-8,"76",29.8,2.5,"WNW","6.9","-","0","Snow","Light Snow",300,"2014-03-01 04:29:00","9:29 PM"
"15009",2014-02-28 21:40:00,NA,-2,-8,"76",29.81,3,"WNW","5.8","-","0","Snow","Light Snow",290,"2014-03-01 04:40:00","9:40 PM"
"15010",2014-02-28 21:53:00,NA,-2,-8,"76",30.09,3,"NW","4.6","-","0","Snow","Light Snow",310,"2014-03-01 04:53:00","9:53 PM"
"15011",2014-02-28 22:03:00,NA,-2,-8,"76",29.81,2.5,"WNW","4.6","-","0","Snow","Light Snow",300,"2014-03-01 05:03:00","10:03 PM"
"15012",2014-02-28 22:28:00,NA,-2,-9,"72",29.82,3,"NNW","4.6","-","0","Snow","Light Snow",340,"2014-03-01 05:28:00","10:28 PM"
"15013",2014-02-28 22:53:00,NA,-2,-9.9,"69",30.11,5,"NW","5.8","-","0","Snow","Light Snow",320,"2014-03-01 05:53:00","10:53 PM"
"15014",2014-02-28 23:53:00,NA,-4,-9.9,"76",30.12,5,"Variable","5.8","-","0","","Haze",0,"2014-03-01 06:53:00","11:53 PM"
"15015",2014-03-01 00:01:00,NA,-4,-11,"72",29.84,4,"WNW","5.8","-","0.00","Snow","Light Snow",300,"2014-03-01 07:01:00","12:01 AM"
"15016",2014-03-01 00:10:00,NA,-4,-9.9,"76",29.84,1.8,"NW","5.8","-","0.01","Snow","Light Snow",320,"2014-03-01 07:10:00","12:10 AM"
"15017",2014-03-01 00:41:00,NA,-5.1,-11,"76",29.83,3,"West","5.8","-","0.01","Snow","Light Snow",280,"2014-03-01 07:41:00","12:41 AM"
"15018",2014-03-01 00:53:00,NA,-5.1,-11.9,"72",30.12,3,"NW","4.6","-","0.01","Snow","Light Snow",310,"2014-03-01 07:53:00","12:53 AM"
"15019",2014-03-01 01:04:00,NA,-5.1,-11.9,"72",29.82,2.5,"NW","4.6","-","0.00","Snow","Light Snow",310,"2014-03-01 08:04:00","1:04 AM"
"15020",2014-03-01 01:15:00,NA,-5.1,-11,"76",29.82,1.2,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 08:15:00","1:15 AM"
"15021",2014-03-01 01:43:00,NA,-6,-11.9,"75",29.82,2.5,"WNW","4.6","-","0.01","Snow","Light Snow",290,"2014-03-01 08:43:00","1:43 AM"
"15022",2014-03-01 01:51:00,NA,-5.8,-11.2,"77",29.82,3,"WNW","3.5","-","0.01","Snow","Light Snow",300,"2014-03-01 08:51:00","1:51 AM"
"15023",2014-03-01 01:53:00,NA,-6,-11.9,"75",30.12,3,"Calm","Calm","-","0.01","Snow","Light Snow",0,"2014-03-01 08:53:00","1:53 AM"
"15024",2014-03-01 02:19:00,NA,-6,-13,"72",29.83,2.5,"West","3.5","-","0.00","Snow","Light Snow",270,"2014-03-01 09:19:00","2:19 AM"
"15025",2014-03-01 02:30:00,NA,-6,-13,"72",29.84,4,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 09:30:00","2:30 AM"
"15026",2014-03-01 02:53:00,NA,-7.1,-13,"75",30.14,4,"NW","6.9","-","0.00","","Haze",320,"2014-03-01 09:53:00","2:53 AM"
"15027",2014-03-01 03:53:00,NA,-8,-14.1,"75",30.13,2.5,"NW","8.1","-","0.00","Snow","Light Snow",320,"2014-03-01 10:53:00","3:53 AM"
"15028",2014-03-01 04:04:00,NA,-9,-14.1,"79",29.81,3,"NW","8.1","-","0.00","Snow","Light Snow",310,"2014-03-01 11:04:00","4:04 AM"
"15029",2014-03-01 04:29:00,NA,-7.1,-13,"75",29.81,2.5,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 11:29:00","4:29 AM"
"15030",2014-03-01 04:41:00,NA,-8,-14.1,"75",29.81,3,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 11:41:00","4:41 AM"
"15031",2014-03-01 04:53:00,NA,-8,-13,"79",30.14,3,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 11:53:00","4:53 AM"
"15032",2014-03-01 05:06:00,NA,-8,-13,"79",29.81,2.5,"NNW","4.6","-","0.00","Snow","Light Snow",330,"2014-03-01 12:06:00","5:06 AM"
"15033",2014-03-01 05:17:00,NA,-8,-14.1,"75",29.81,2,"NW","6.9","-","0.00","Snow","Light Snow",310,"2014-03-01 12:17:00","5:17 AM"
"15034",2014-03-01 05:26:00,NA,-9,-14.1,"79",29.81,1.8,"WNW","4.6","-","0.00","Snow","Light Snow",300,"2014-03-01 12:26:00","5:26 AM"
"15035",2014-03-01 05:36:00,NA,-9,-14.1,"79",29.81,2,"NW","4.6","-","0.00","Snow","Light Snow",310,"2014-03-01 12:36:00","5:36 AM"
"15036",2014-03-01 05:53:00,NA,-8,-13,"79",30.14,2.5,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 12:53:00","5:53 AM"
"15037",2014-03-01 06:07:00,NA,-8,-14.1,"75",29.81,3,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 13:07:00","6:07 AM"
"15038",2014-03-01 06:39:00,NA,-8,-14.1,"75",29.81,2.5,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 13:39:00","6:39 AM"
"15039",2014-03-01 06:47:00,NA,-9.4,-14.8,"77",29.81,1.8,"NW","3.5","-","0.00","Snow","Light Snow",320,"2014-03-01 13:47:00","6:47 AM"
"15040",2014-03-01 06:53:00,NA,-9,-14.1,"79",30.16,1.5,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 13:53:00","6:53 AM"
"15041",2014-03-01 07:14:00,NA,-8,-14.1,"75",29.81,0.8,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 14:14:00","7:14 AM"
"15042",2014-03-01 07:28:00,NA,-8,-14.1,"75",29.81,1,"North","3.5","-","0.01","Snow","Light Snow",10,"2014-03-01 14:28:00","7:28 AM"
"15043",2014-03-01 07:53:00,NA,-8,-14.1,"75",30.17,1.2,"Calm","Calm","-","0.01","Snow","Light Snow",0,"2014-03-01 14:53:00","7:53 AM"
"15044",2014-03-01 08:53:00,NA,-8,-16.1,"68",30.19,1.8,"SSE","12.7","18.4","0.00","Snow","Light Snow",150,"2014-03-01 15:53:00","8:53 AM"
"15045",2014-03-01 09:02:00,NA,-8,-16.1,"68",29.83,2,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-01 16:02:00","9:02 AM"
"15046",2014-03-01 09:18:00,NA,-8,-16.1,"68",29.83,1.5,"SSE","17.3","-","0.00","Snow","Light Snow",150,"2014-03-01 16:18:00","9:18 AM"
"15047",2014-03-01 09:24:00,NA,-8,-16.1,"68",29.83,3,"SSE","13.8","19.6","0.00","Snow","Light Snow",150,"2014-03-01 16:24:00","9:24 AM"
"15048",2014-03-01 09:48:00,NA,-7.6,-16.6,"65",29.83,1.8,"SE","9.2","-","0.00","Snow","Light Snow",140,"2014-03-01 16:48:00","9:48 AM"
"15049",2014-03-01 09:49:00,NA,-7.6,-16.6,"65",29.83,1.8,"SE","11.5","-","0.00","Snow","Light Snow",140,"2014-03-01 16:49:00","9:49 AM"
"15050",2014-03-01 09:53:00,NA,-8,-16.1,"68",30.2,1.5,"SSE","12.7","19.6","0.00","Snow","Light Snow",160,"2014-03-01 16:53:00","9:53 AM"
"15051",2014-03-01 10:09:00,NA,-7.1,-15,"68",29.83,2,"SSE","15.0","-","0.00","Snow","Light Snow",150,"2014-03-01 17:09:00","10:09 AM"
"15052",2014-03-01 10:22:00,NA,-7.1,-16.1,"65",29.83,3,"SSE","13.8","21.9","0.00","Snow","Light Snow",160,"2014-03-01 17:22:00","10:22 AM"
"15053",2014-03-01 10:53:00,NA,-7.1,-15,"68",30.19,3,"SSE","19.6","-","0.00","Snow","Light Snow",150,"2014-03-01 17:53:00","10:53 AM"
"15054",2014-03-01 11:53:00,NA,-6,-14.1,"68",30.2,4,"SSE","24.2","32.2","0.00","Snow","Light Snow",150,"2014-03-01 18:53:00","11:53 AM"
"15055",2014-03-01 12:53:00,NA,-5.1,-13,"69",30.2,4,"SSE","23.0","28.8","0.00","","Overcast",160,"2014-03-01 19:53:00","12:53 PM"
"15056",2014-03-01 13:53:00,NA,-4,-13,"65",30.19,8,"SSE","16.1","-","0.00","","Overcast",160,"2014-03-01 20:53:00","1:53 PM"
"15057",2014-03-01 14:53:00,NA,-2.9,-11,"68",30.19,9,"SSE","19.6","-","0.00","","Overcast",160,"2014-03-01 21:53:00","2:53 PM"
"15058",2014-03-01 15:53:00,NA,-2.9,-11,"68",30.21,5,"SSE","21.9","-","0.00","Snow","Light Snow",160,"2014-03-01 22:53:00","3:53 PM"
"15059",2014-03-01 16:23:00,NA,-4,-11,"72",29.83,2.5,"SSE","25.3","29.9","0.00","","Overcast",160,"2014-03-01 23:23:00","4:23 PM"
"15060",2014-03-01 16:30:00,NA,-2.9,-11,"68",29.83,5,"SSE","20.7","27.6","0.00","","Overcast",150,"2014-03-01 23:30:00","4:30 PM"
"15061",2014-03-01 16:53:00,NA,-4,-11,"72",30.21,8,"SSE","20.7","-","0.00","","Overcast",160,"2014-03-01 23:53:00","4:53 PM"
"15062",2014-03-01 17:53:00,NA,-5.1,-11.9,"72",30.21,8,"SSE","20.7","-","N/A","","Overcast",160,"2014-03-02 00:53:00","5:53 PM"
"15063",2014-03-01 18:53:00,NA,-4,-11.9,"69",30.22,10,"South","11.5","-","N/A","","Overcast",170,"2014-03-02 01:53:00","6:53 PM"
"15064",2014-03-01 19:53:00,NA,-4,-11.9,"69",30.24,10,"South","12.7","-","N/A","","Overcast",170,"2014-03-02 02:53:00","7:53 PM"
"15065",2014-03-01 20:53:00,NA,-4,-11,"72",30.24,10,"South","4.6","-","N/A","","Overcast",190,"2014-03-02 03:53:00","8:53 PM"
"15066",2014-03-01 21:53:00,NA,-2.9,-11,"68",30.24,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-02 04:53:00","9:53 PM"
"15067",2014-03-01 22:53:00,NA,-4,-11.9,"69",30.23,10,"SSE","6.9","-","N/A","","Overcast",150,"2014-03-02 05:53:00","10:53 PM"
"15068",2014-03-01 23:53:00,NA,-2.9,-11,"68",30.2,10,"South","4.6","-","N/A","","Overcast",180,"2014-03-02 06:53:00","11:53 PM"
"15069",2014-03-02 00:53:00,NA,-2.9,-9.9,"72",30.2,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-02 07:53:00","12:53 AM"
"15070",2014-03-02 01:53:00,NA,-0.9,-9.9,"66",30.19,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-02 08:53:00","1:53 AM"
"15071",2014-03-02 02:53:00,NA,-0.9,-9,"69",30.18,10,"NNW","4.6","-","N/A","","Overcast",340,"2014-03-02 09:53:00","2:53 AM"
"15072",2014-03-02 03:53:00,NA,0,-8,"69",30.17,10,"SE","3.5","-","0.00","","Overcast",130,"2014-03-02 10:53:00","3:53 AM"
"15073",2014-03-02 04:53:00,NA,0,-8,"69",30.16,10,"Calm","Calm","-","0.00","","Mostly Cloudy",0,"2014-03-02 11:53:00","4:53 AM"
"15074",2014-03-02 05:53:00,NA,1.9,-5.1,"72",30.17,9,"South","5.8","-","0.00","Snow","Light Snow",180,"2014-03-02 12:53:00","5:53 AM"
"15075",2014-03-02 06:53:00,NA,3,-5.1,"69",30.16,10,"Calm","Calm","-","0.00","","Overcast",0,"2014-03-02 13:53:00","6:53 AM"
"15076",2014-03-02 07:53:00,NA,3.9,-2,"76",30.17,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-02 14:53:00","7:53 AM"
"15077",2014-03-02 08:53:00,NA,5,0,"80",30.18,10,"South","3.5","-","0.00","","Mostly Cloudy",190,"2014-03-02 15:53:00","8:53 AM"
"15078",2014-03-02 09:53:00,NA,9,1.9,"73",30.15,10,"Calm","Calm","-","N/A","","Partly Cloudy",0,"2014-03-02 16:53:00","9:53 AM"
"15079",2014-03-02 10:53:00,NA,12.9,5,"71",30.12,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2014-03-02 17:53:00","10:53 AM"
"15080",2014-03-02 11:53:00,NA,17.1,9,"71",30.1,10,"SSE","3.5","-","N/A","","Mostly Cloudy",160,"2014-03-02 18:53:00","11:53 AM"
"15081",2014-03-02 12:53:00,NA,25,12.9,"60",30.06,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-02 19:53:00","12:53 PM"
"15082",2014-03-02 13:53:00,NA,27,18,"69",30,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-02 20:53:00","1:53 PM"
"15083",2014-03-02 14:53:00,NA,30,19,"64",29.99,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-02 21:53:00","2:53 PM"
"15084",2014-03-02 15:53:00,NA,33.1,21,"61",29.96,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2014-03-02 22:53:00","3:53 PM"
"15085",2014-03-02 16:53:00,NA,36,23,"59",29.95,10,"NNW","3.5","-","N/A","","Partly Cloudy",330,"2014-03-02 23:53:00","4:53 PM"
"15086",2014-03-02 17:53:00,NA,36,24.1,"62",29.94,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-03 00:53:00","5:53 PM"
"15087",2014-03-02 18:53:00,NA,39,24.1,"55",29.93,10,"SSE","5.8","-","N/A","","Mostly Cloudy",150,"2014-03-03 01:53:00","6:53 PM"
"15088",2014-03-02 19:53:00,NA,37,24.1,"59",29.93,10,"SSE","8.1","-","N/A","","Mostly Cloudy",150,"2014-03-03 02:53:00","7:53 PM"
"15089",2014-03-02 20:53:00,NA,30.9,21.9,"69",29.95,10,"SSE","4.6","-","N/A","","Scattered Clouds",150,"2014-03-03 03:53:00","8:53 PM"
"15090",2014-03-02 21:53:00,NA,32,24.1,"73",29.93,10,"East","3.5","-","N/A","","Overcast",80,"2014-03-03 04:53:00","9:53 PM"
"15091",2014-03-02 22:53:00,NA,35.1,24.1,"64",29.91,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-03 05:53:00","10:53 PM"
"15092",2014-03-02 23:53:00,NA,33.1,28.9,"85",29.91,8,"ESE","8.1","-","0.00","Snow","Light Snow",120,"2014-03-03 06:53:00","11:53 PM"
"15093",2014-03-03 00:39:00,NA,35.1,30,"82",29.79,10,"SSE","4.6","-","0.00","","Overcast",160,"2014-03-03 07:39:00","12:39 AM"
"15094",2014-03-03 00:46:00,NA,34,30,"85",29.79,10,"SE","8.1","-","0.00","","Overcast",140,"2014-03-03 07:46:00","12:46 AM"
"15095",2014-03-03 00:53:00,NA,34,30,"85",29.87,10,"SSE","9.2","-","0.00","","Overcast",160,"2014-03-03 07:53:00","12:53 AM"
"15096",2014-03-03 01:40:00,NA,34,30,"85",29.81,9,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-03 08:40:00","1:40 AM"
"15097",2014-03-03 01:53:00,NA,34,30,"85",29.88,4,"Calm","Calm","-","0.00","Snow","Light Snow",0,"2014-03-03 08:53:00","1:53 AM"
"15098",2014-03-03 02:24:00,NA,34,30.9,"89",29.81,10,"ENE","5.8","-","0.01","","Overcast",60,"2014-03-03 09:24:00","2:24 AM"
"15099",2014-03-03 02:32:00,NA,34,30.9,"89",29.81,4,"Variable","3.5","-","0.01","Snow","Light Snow",0,"2014-03-03 09:32:00","2:32 AM"
"15100",2014-03-03 02:39:00,NA,33.1,30.9,"92",29.8,2,"Variable","3.5","-","0.02","Snow","Light Snow",0,"2014-03-03 09:39:00","2:39 AM"
"15101",2014-03-03 02:48:00,NA,33.8,30.2,"87",29.81,9,"ESE","3.5","-","0.02","Snow","Light Snow",120,"2014-03-03 09:48:00","2:48 AM"
"15102",2014-03-03 02:53:00,NA,33.1,30.9,"92",29.87,9,"Calm","Calm","-","0.02","","Overcast",0,"2014-03-03 09:53:00","2:53 AM"
"15103",2014-03-03 03:27:00,NA,33.1,30.9,"92",29.82,4,"NNW","3.5","-","0.00","Snow","Light Snow",340,"2014-03-03 10:27:00","3:27 AM"
"15104",2014-03-03 03:37:00,NA,33.1,30.9,"92",29.81,2.5,"NNE","3.5","-","0.01","Snow","Light Snow",20,"2014-03-03 10:37:00","3:37 AM"
"15105",2014-03-03 03:45:00,NA,33.1,30.9,"92",29.82,3,"North","3.5","-","0.01","Snow","Light Snow",10,"2014-03-03 10:45:00","3:45 AM"
"15106",2014-03-03 03:53:00,NA,33.1,30.9,"92",29.88,7,"Calm","Calm","-","0.01","Snow","Light Snow",0,"2014-03-03 10:53:00","3:53 AM"
"15107",2014-03-03 04:14:00,NA,32,30.9,"96",29.83,2.5,"West","3.5","-","0.00","Snow","Light Snow",280,"2014-03-03 11:14:00","4:14 AM"
"15108",2014-03-03 04:34:00,NA,33.1,30.9,"92",29.83,3,"Variable","3.5","-","0.00","Snow","Light Snow",0,"2014-03-03 11:34:00","4:34 AM"
"15109",2014-03-03 04:53:00,NA,33.1,30,"89",29.87,9,"ENE","3.5","-","0.00","","Overcast",70,"2014-03-03 11:53:00","4:53 AM"
"15110",2014-03-03 05:26:00,NA,33.1,28.9,"85",29.83,10,"South","4.6","-","N/A","","Mostly Cloudy",190,"2014-03-03 12:26:00","5:26 AM"
"15111",2014-03-03 05:53:00,NA,32,26.1,"79",29.89,10,"ESE","5.8","-","N/A","","Mostly Cloudy",120,"2014-03-03 12:53:00","5:53 AM"
"15112",2014-03-03 06:53:00,NA,27,23,"85",29.91,10,"South","6.9","-","N/A","","Partly Cloudy",190,"2014-03-03 13:53:00","6:53 AM"
"15113",2014-03-03 07:53:00,NA,34,21.9,"61",29.89,10,"Variable","3.5","-","N/A","","Scattered Clouds",0,"2014-03-03 14:53:00","7:53 AM"
"15114",2014-03-03 08:53:00,NA,36,21.9,"57",29.92,10,"WSW","8.1","-","N/A","","Mostly Cloudy",240,"2014-03-03 15:53:00","8:53 AM"
"15115",2014-03-03 09:53:00,NA,36,24.1,"62",29.92,10,"Variable","3.5","-","N/A","","Mostly Cloudy",0,"2014-03-03 16:53:00","9:53 AM"
"15116",2014-03-03 10:53:00,NA,39,25,"57",29.9,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-03 17:53:00","10:53 AM"
"15117",2014-03-03 11:53:00,NA,41,26.1,"55",29.88,10,"Calm","Calm","-","N/A","","Mostly Cloudy",0,"2014-03-03 18:53:00","11:53 AM"
"15118",2014-03-03 12:53:00,NA,41,26.1,"55",29.85,10,"WSW","13.8","19.6","N/A","","Scattered Clouds",240,"2014-03-03 19:53:00","12:53 PM"
"15119",2014-03-03 13:53:00,NA,39.9,27,"60",29.84,9,"NNW","4.6","-","N/A","","Overcast",330,"2014-03-03 20:53:00","1:53 PM"
"15120",2014-03-03 14:53:00,NA,39.9,27,"60",29.82,10,"ENE","8.1","-","N/A","","Overcast",60,"2014-03-03 21:53:00","2:53 PM"
"15121",2014-03-03 15:53:00,NA,41,27,"57",29.81,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-03 22:53:00","3:53 PM"
"15122",2014-03-03 16:53:00,NA,39.9,28.9,"65",29.81,10,"NNE","3.5","-","0.00","","Overcast",30,"2014-03-03 23:53:00","4:53 PM"
"15123",2014-03-03 17:53:00,NA,37.9,30,"73",29.82,10,"South","9.2","-","N/A","","Mostly Cloudy",180,"2014-03-04 00:53:00","5:53 PM"
"15124",2014-03-03 18:53:00,NA,39.9,28,"63",29.83,10,"South","3.5","-","N/A","","Overcast",180,"2014-03-04 01:53:00","6:53 PM"
"15125",2014-03-03 19:53:00,NA,37.9,28,"68",29.82,10,"SW","9.2","-","N/A","","Overcast",220,"2014-03-04 02:53:00","7:53 PM"
"15126",2014-03-03 20:53:00,NA,36,30.9,"82",29.82,10,"SSE","9.2","-","0.00","Rain-Thunderstorm","Light Rain",160,"2014-03-04 03:53:00","8:53 PM"
"15127",2014-03-03 21:02:00,NA,35.1,30.9,"85",29.84,1.2,"WNW","19.6","33.4","0.02","Snow","Light Snow",300,"2014-03-04 04:02:00","9:02 PM"
"15128",2014-03-03 21:04:00,NA,34,30.9,"89",29.84,0.8,"WNW","19.6","33.4","0.03","Snow","Light Snow",300,"2014-03-04 04:04:00","9:04 PM"
"15129",2014-03-03 21:12:00,NA,33.1,30.9,"92",29.84,0.5,"NW","12.7","26.5","0.04","Fog-Snow","Snow",320,"2014-03-04 04:12:00","9:12 PM"
"15130",2014-03-03 21:19:00,NA,33.1,30.9,"92",29.84,0.5,"NNW","17.3","-","0.05","Fog-Snow","Snow",330,"2014-03-04 04:19:00","9:19 PM"
"15131",2014-03-03 21:22:00,NA,33.1,30.9,"92",29.84,0.5,"NW","13.8","-","0.06","Fog-Snow","Snow",320,"2014-03-04 04:22:00","9:22 PM"
"15132",2014-03-03 21:25:00,NA,33.1,30.9,"92",29.84,0.5,"NNW","15.0","-","0.07","Fog-Snow","Snow",330,"2014-03-04 04:25:00","9:25 PM"
"15133",2014-03-03 21:35:00,NA,32,32,"100",29.84,0.5,"North","5.8","-","0.09","Fog-Snow","Snow",10,"2014-03-04 04:35:00","9:35 PM"
"15134",2014-03-03 21:39:00,NA,32,32,"100",29.84,1,"NE","5.8","-","0.11","Snow","Light Snow",40,"2014-03-04 04:39:00","9:39 PM"
"15135",2014-03-03 21:43:00,NA,33.1,32,"96",29.84,3,"NNE","5.8","-","0.11","Snow","Light Snow",30,"2014-03-04 04:43:00","9:43 PM"
"15136",2014-03-03 21:53:00,NA,33.1,30.9,"92",29.88,9,"NE","3.5","-","0.11","","Overcast",40,"2014-03-04 04:53:00","9:53 PM"
"15137",2014-03-03 22:09:00,NA,33.1,30.9,"92",29.84,10,"ENE","4.6","-","N/A","","Overcast",60,"2014-03-04 05:09:00","10:09 PM"
"15138",2014-03-03 22:24:00,NA,32,30,"92",29.84,10,"Calm","Calm","-","N/A","","Overcast",0,"2014-03-04 05:24:00","10:24 PM"
"15139",2014-03-03 22:53:00,NA,32,30,"92",29.86,10,"WNW","3.5","-","N/A","","Overcast",300,"2014-03-04 05:53:00","10:53 PM"
"15140",2014-03-03 23:53:00,NA,32,30,"92",29.85,10,"WNW","3.5","-","N/A","","Clear",290,"2014-03-04 06:53:00","11:53 PM"
"15141",2014-03-04 00:53:00,NA,28.9,28,"96",29.87,4,"Calm","Calm","-","N/A",NA,"Clear",0,"2014-03-04 07:53:00","12:53 AM"
"15142",2014-03-04 01:53:00,NA,30,28,"92",29.89,10,"NNW","3.5","-","N/A",NA,"Clear",330,"2014-03-04 08:53:00","1:53 AM"
"15143",2014-03-04 02:53:00,NA,30.9,26.1,"82",29.87,10,"West","4.6","-","N/A",NA,"Mostly Cloudy",280,"2014-03-04 09:53:00","2:53 AM"
"15144",2014-03-04 03:53:00,NA,30.9,26.1,"82",29.87,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2014-03-04 10:53:00","3:53 AM"
"15145",2014-03-04 04:53:00,NA,26.1,24.1,"92",29.92,10,"SSW","3.5","-","N/A",NA,"Partly Cloudy",200,"2014-03-04 11:53:00","4:53 AM"
"15146",2014-03-04 05:53:00,NA,21.9,18,"85",29.95,10,"ESE","4.6","-","N/A",NA,"Scattered Clouds",110,"2014-03-04 12:53:00","5:53 AM"
"15147",2014-03-04 06:53:00,NA,21.9,19,"89",29.96,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2014-03-04 13:53:00","6:53 AM"
"15148",2014-03-04 07:53:00,NA,19,17.1,"92",29.99,10,"South","3.5","-","N/A",NA,"Overcast",170,"2014-03-04 14:53:00","7:53 AM"
"15149",2014-03-04 08:53:00,NA,24.1,21.9,"91",30,10,"Calm","Calm","-","N/A",NA,"Partly Cloudy",0,"2014-03-04 15:53:00","8:53 AM"
"15150",2014-03-04 09:53:00,NA,30,24.1,"79",29.99,10,"Calm","Calm","-","N/A",NA,"Scattered Clouds",0,"2014-03-04 16:53:00","9:53 AM"
"15151",2014-03-04 10:53:00,NA,34,27,"75",29.98,10,"Calm","Calm","-","N/A",NA,"Overcast",0,"2014-03-04 17:53:00","10:53 AM"
"15152",2014-03-04 11:53:00,NA,37.9,24.1,"57",29.97,10,"WNW","4.6","-","N/A",NA,"Overcast",290,"2014-03-04 18:53:00","11:53 AM"
"15153",2014-03-04 12:53:00,NA,39,23,"53",29.97,10,"Variable","4.6","-","N/A",NA,"Partly Cloudy",0,"2014-03-04 19:53:00","12:53 PM"
"15154",2014-03-04 13:53:00,NA,39.9,19.9,"45",29.96,10,"West","8.1","17.3","N/A",NA,"Overcast",270,"2014-03-04 20:53:00","1:53 PM"
"15155",2014-03-04 14:53:00,NA,41,21,"45",29.96,10,"West","11.5","17.3","N/A",NA,"Overcast",260,"2014-03-04 21:53:00","2:53 PM"
"15156",2014-03-04 15:53:00,NA,41,19,"41",29.96,10,"West","10.4","20.7","N/A",NA,"Mostly Cloudy",270,"2014-03-04 22:53:00","3:53 PM"
"15157",2014-03-04 16:53:00,NA,39.9,19.9,"45",30,10,"WNW","6.9","-","N/A",NA,"Overcast",290,"2014-03-04 23:53:00","4:53 PM"
"15158",2014-03-04 17:53:00,NA,37.9,23,"55",30.03,10,"WSW","8.1","-","N/A",NA,"Overcast",240,"2014-03-05 00:53:00","5:53 PM"
"15159",2014-03-04 18:53:00,NA,37.9,23,"55",30.05,10,"WSW","9.2","-","N/A",NA,"Overcast",240,"2014-03-05 01:53:00","6:53 PM"
"15160",2014-03-04 19:53:00,NA,37,23,"57",30.08,10,"WSW","5.8","-","N/A",NA,"Overcast",240,"2014-03-05 02:53:00","7:53 PM"
"15161",2014-03-04 20:53:00,NA,35.1,23,"61",30.06,10,"SW","9.2","-","N/A",NA,"Mostly Cloudy",220,"2014-03-05 03:53:00","8:53 PM"
"15162",2014-03-04 21:53:00,NA,35.1,24.1,"64",30.04,10,"SW","12.7","20.7","N/A",NA,"Partly Cloudy",220,"2014-03-05 04:53:00","9:53 PM"
